iteration,max_value,screened_compositions
1,1.6287012100607678,"['Cu-0.01-Ag-0.12-In-0.87', 'Cu-0.17-Ag-0.30-Pb-0.53', 'Cu-0.68-Ag-0.28-In-0.04', 'Cu-0.12-Ag-0.68-Au-0.20', 'Cu-0.09-Ag-0.67-Pb-0.24', 'Cu-0.08-Ag-0.48-Cd-0.44']"
2,1.6287012100607678,"['Cu-0.51-Ag-0.49', 'Cu-0.52-Ag-0.48', 'Cu-0.39-Ag-0.61', 'Cu-0.34-Ag-0.66', 'Cu-0.35-Ag-0.65', 'Cu-0.36-Ag-0.64']"
3,1.6287012100607678,"['Cu-0.51-Pd-0.49', 'Cu-0.52-Pd-0.48', 'Cu-0.51-Pd-0.48-Au-0.01', 'Cu-0.50-Pd-0.48-Au-0.02', 'Cu-0.50-Pd-0.49-Au-0.01', 'Cu-0.57-Pd-0.41-Au-0.02']"
4,1.6287012100607678,"['Cu-0.50-Pd-0.47-Au-0.03', 'Cu-0.49-Pd-0.48-Au-0.03', 'Cu-0.50-Pd-0.47-Pb-0.03', 'Cu-0.50-Pd-0.49-Pb-0.01', 'Cu-0.03-Pd-0.97', 'Cu-0.09-Pd-0.91']"
5,1.6287012100607678,"['Cu-0.89-Pd-0.08-Au-0.03', 'Cu-0.88-Pd-0.09-Au-0.03', 'Cu-0.69-Pd-0.28-Au-0.03', 'Cu-0.75-Pd-0.22-Au-0.03', 'Cu-0.70-Pd-0.27-Au-0.03', 'Cu-0.76-Pd-0.21-Au-0.03']"
6,1.6287012100607678,"['Cu-0.49-Pd-0.50-Au-0.01', 'Cu-0.33-Pd-0.66-Au-0.01', 'Cu-0.22-Pd-0.77-Au-0.01', 'Cu-0.17-Pd-0.82-Au-0.01', 'Cu-0.18-Pd-0.81-Au-0.01', 'Cu-0.19-Pd-0.80-Au-0.01']"
7,1.6287012100607678,"['Cu-0.49-Ru-0.50-Au-0.01', 'Cu-0.49-Pd-0.51', 'Cu-0.49-Ru-0.49-Au-0.02', 'Cu-0.39-Ru-0.59-Au-0.02', 'Cu-0.40-Ru-0.58-Au-0.02', 'Cu-0.41-Ru-0.57-Au-0.02']"
8,1.6287012100607678,"['Co-0.50-Pd-0.48-Cd-0.02', 'Co-0.50-Pd-0.49-Cd-0.01', 'Co-0.49-Pd-0.49-Cd-0.02', 'Cu-0.97-Sn-0.03', 'Cu-0.99-Sn-0.01', 'Cu-0.95-Sn-0.05']"
9,1.6287012100607678,"['Zn-0.51-Pd-0.48-Au-0.01', 'Zn-0.50-Pd-0.49-Au-0.01', 'Cu-0.50-Ag-0.43-Au-0.07', 'Cu-0.50-Ag-0.45-Au-0.05', 'Cu-0.50-Ag-0.41-Au-0.09', 'Cu-0.50-Ag-0.42-Au-0.08']"
10,1.6287012100607678,"['Cu-0.49-Pd-0.50-Cd-0.01', 'Cu-0.49-Pd-0.50-Ag-0.01', 'Cu-0.49-Pd-0.50-Sn-0.01', 'Cu-0.17-Pd-0.01-Au-0.82', 'Cu-0.17-Pd-0.02-Au-0.81', 'Cu-0.49-Sn-0.50-Au-0.01']"
