iteration,max_value,screened_compositions
1,1.6287012100607678,"['Cu-0.22-Pd-0.76-Cd-0.02', 'Cu-0.32-Pd-0.66-Pb-0.02', 'Cu-0.28-Pd-0.64-Cd-0.08', 'Cu-0.37-Pd-0.50-Pb-0.13', 'Cu-0.04-Pd-0.68-Cd-0.28', 'Cu-0.11-Pd-0.75-Cd-0.14']"
2,1.6287012100607678,"['Cu-0.66-Ag-0.33-In-0.01', 'Cu-0.51-Ag-0.49', 'Cu-0.77-Ag-0.22-Au-0.01', 'Cu-0.69-Ag-0.30-In-0.01', 'Cu-0.81-Ag-0.18-Sn-0.01', 'Cu-0.72-Ag-0.27-Cd-0.01']"
3,1.6287012100607678,"['Cu-0.51-Sn-0.49', 'Cu-0.51-Ru-0.49', 'Cu-0.35-Ru-0.65', 'Cu-0.36-Ru-0.64', 'Cu-0.27-Ru-0.73', 'Cu-0.30-Ru-0.70']"
4,1.6287012100607678,"['Cu-0.65-Sn-0.35', 'Cu-0.62-Sn-0.38', 'Cu-0.54-Sn-0.46', 'Cu-0.57-Sn-0.43', 'Cu-0.52-Sn-0.48', 'Cu-0.61-Sn-0.39']"
5,1.6287012100607678,"['Cu-0.57-Ag-0.43', 'Cu-0.58-Ag-0.42', 'Cu-0.59-Ag-0.41', 'Cu-0.60-Ag-0.40', 'Cu-0.52-Ag-0.48', 'Cu-0.55-Ag-0.45']"
6,1.6287012100607678,"['Cu-0.52-Pd-0.48', 'Cu-0.51-Pd-0.49', 'Cu-0.53-Pd-0.47', 'Cu-0.35-Pd-0.65', 'Cu-0.53-Pb-0.47', 'Cu-0.39-Pd-0.61']"
7,1.6287012100607678,"['Pd-0.51-Ag-0.48-Sn-0.01', 'Pd-0.51-Ag-0.48-Cd-0.01', 'Pd-0.39-Ag-0.61', 'Pd-0.46-Ag-0.54', 'Pd-0.37-Ag-0.63', 'Pd-0.48-Ag-0.52']"
8,1.6287012100607678,"['Cu-0.50-Ag-0.46-Cd-0.04', 'Cu-0.50-Ag-0.47-Cd-0.03', 'Cu-0.49-Pd-0.51', 'Cu-0.50-Ag-0.48-Cd-0.02', 'Cu-0.50-Ag-0.49-Cd-0.01', 'Cu-0.50-Ag-0.46-Au-0.04']"
9,1.6287012100607678,"['Cu-0.47-Ag-0.53', 'Cu-0.48-Ag-0.52', 'Cu-0.46-Ag-0.52-Cd-0.02', 'Cu-0.48-In-0.47-Au-0.05', 'Cu-0.46-Ag-0.53-Cd-0.01', 'Cu-0.47-Ag-0.52-Cd-0.01']"
10,1.6287012100607678,"['Cu-0.47-Pd-0.49-Au-0.04', 'Cu-0.46-Sn-0.49-Au-0.05', 'Cu-0.49-Pd-0.49-Au-0.02', 'Cu-0.45-Sn-0.49-Au-0.06', 'Cu-0.41-Sn-0.49-Au-0.10', 'Cu-0.39-Sn-0.49-Au-0.12']"
