iteration,max_value,screened_compositions
1,1.6287012100607678,"['Cu-0.21-Pd-0.64-Sn-0.15', 'Cu-0.04-Pd-0.74-Cd-0.22', 'Cu-0.21-Pd-0.63-Cd-0.16', 'Cu-0.27-Pd-0.60-Sn-0.13', 'Cu-0.19-Pd-0.71-Ag-0.10', 'Cu-0.40-Pd-0.55-Cd-0.05']"
2,1.6287012100607678,"['Cu-0.55-Ag-0.43-In-0.02', 'Cu-0.80-Ag-0.14-In-0.06', 'Cu-0.89-Ag-0.06-In-0.05', 'Cu-0.77-Ag-0.16-In-0.07', 'Cu-0.90-Ag-0.06-In-0.04', 'Cu-0.67-Ag-0.21-In-0.12']"
3,1.6287012100607678,"['Cu-0.46-Pd-0.54', 'Cu-0.47-Pd-0.53', 'Cu-0.48-Pd-0.52', 'Cu-0.49-Pd-0.51', 'Cu-0.46-Pd-0.53-Au-0.01', 'Cu-0.48-Pd-0.51-Au-0.01']"
4,1.6287012100607678,"['Cu-0.48-Ru-0.51-Au-0.01', 'Cu-0.46-Ru-0.51-Au-0.03', 'Cu-0.47-Ru-0.51-Au-0.02', 'Cu-0.46-Ru-0.53-Au-0.01', 'Cu-0.47-Ru-0.52-Au-0.01', 'Cu-0.46-Ru-0.52-Au-0.02']"
5,1.6287012100607678,"['Cu-0.52-Ru-0.48', 'Cu-0.53-Ru-0.47', 'Cu-0.54-Ru-0.46', 'Cu-0.56-Ru-0.44', 'Cu-0.51-Ru-0.49', 'Cu-0.57-Ru-0.43']"
6,1.6287012100607678,"['Cu-0.81-Pd-0.19', 'Cu-0.70-Pd-0.30', 'Cu-0.82-Pd-0.18', 'Cu-0.68-Pd-0.32', 'Cu-0.72-Pd-0.28', 'Cu-0.88-Pd-0.12']"
7,1.6287012100607678,"['Cu-0.50-Sn-0.49-Pb-0.01', 'Cu-0.50-Sn-0.46-Pb-0.04', 'Cu-0.50-Sn-0.47-Pb-0.03', 'Cu-0.50-Sn-0.48-Pb-0.02', 'Cu-0.50-Sn-0.49-Au-0.01', 'Cu-0.50-Sn-0.47-Au-0.03']"
8,1.6287012100607678,"['Cu-0.52-Sn-0.48', 'Cu-0.53-Sn-0.47', 'Cu-0.51-Sn-0.49', 'Cu-0.57-Sn-0.43', 'Cu-0.54-Sn-0.46', 'Cu-0.55-Sn-0.45']"
9,1.6287012100607678,"['Cu-0.49-Ag-0.50-Au-0.01', 'Pd-0.87-Sn-0.10-Au-0.03', 'Pd-0.89-Sn-0.08-Au-0.03', 'Pd-0.86-Sn-0.11-Au-0.03', 'Pd-0.88-Sn-0.09-Au-0.03', 'Pd-0.91-Sn-0.06-Au-0.03']"
10,1.6287012100607678,"['Co-0.49-Cu-0.50-Pb-0.01', 'Co-0.49-Cu-0.50-Ag-0.01', 'Co-0.49-Cu-0.50-Pd-0.01', 'Co-0.49-Cu-0.50-Au-0.01', 'Co-0.48-Cu-0.51-Pb-0.01', 'Co-0.49-Cu-0.49-Pb-0.02']"
11,1.6287012100607678,"['Cu-0.48-Cd-0.51-Au-0.01', 'Cu-0.50-Cd-0.49-Au-0.01', 'Cu-0.49-Ag-0.51', 'Cu-0.41-Cd-0.58-Au-0.01', 'Cu-0.43-Cd-0.56-Au-0.01', 'Cu-0.40-Cd-0.59-Au-0.01']"
12,1.6287012100607678,"['Cu-0.49-Ag-0.50-Pb-0.01', 'Cu-0.39-Ag-0.60-Au-0.01', 'Cu-0.08-Ag-0.91-Au-0.01', 'Cu-0.14-Ag-0.85-Au-0.01', 'Cu-0.36-Ag-0.63-Au-0.01', 'Cu-0.13-Ag-0.86-Au-0.01']"
13,1.8484533518090402,"['Cu-0.94-Ag-0.06', 'Cu-0.95-Ag-0.05', 'Cu-0.96-Ag-0.04', 'Cu-0.98-Ag-0.02', 'Cu-0.93-Ag-0.07', 'Cu-0.99-Ag-0.01']"
14,1.8484533518090402,"['Cu-0.96-Sn-0.03-Au-0.01', 'Cu-0.97-Sn-0.02-Au-0.01', 'Cu-0.96-Sn-0.01-Au-0.03', 'Cu-0.96-Sn-0.02-Au-0.02', 'Cu-0.97-Sn-0.01-Au-0.02', 'Cu-0.98-Sn-0.01-Au-0.01']"
15,1.8484533518090402,"['Cu-0.49-Pd-0.50-Ag-0.01', 'Cu-0.49-Pd-0.50-Au-0.01', 'Cu-0.49-Pd-0.50-Pb-0.01', 'Cu-0.49-Pd-0.49-Au-0.02', 'Cu-0.49-Pd-0.49-Ag-0.02', 'Cu-0.49-Pd-0.49-Pb-0.02']"
16,1.8484533518090402,"['Cu-0.96-Pb-0.04', 'Cu-0.51-Ag-0.48-Au-0.01', 'Cu-0.97-Pb-0.03', 'Cu-0.97-Ag-0.03', 'Cu-0.98-Pd-0.01-Cd-0.01', 'Cu-0.95-Pb-0.05']"
17,2.8384155354837177,"['Cu-0.97-Pd-0.02-Cd-0.01', 'Cu-0.97-Pd-0.02-Ag-0.01', 'Cu-0.97-Pd-0.01-Ag-0.02', 'Cu-0.97-Pd-0.01-Cd-0.02', 'Cu-0.98-Pd-0.01-Ag-0.01', 'Cu-0.97-In-0.03']"
18,3.0044538958460127,"['Cu-0.98-In-0.01-Pb-0.01', 'Cu-0.97-In-0.02-Pb-0.01', 'Cu-0.97-In-0.02-Au-0.01', 'Cu-0.98-In-0.01-Au-0.01', 'Cu-0.99-In-0.01', 'Cu-0.98-In-0.02']"
19,3.0044538958460127,"['Pd-0.98-Pb-0.02', 'Pd-0.99-Pb-0.01', 'Pd-0.97-Pb-0.03', 'Pd-0.98-Ag-0.02', 'Pd-0.99-Ag-0.01', 'Pd-0.97-Ag-0.03']"
20,3.0044538958460127,"['Cu-0.99-Pd-0.01', 'Cu-0.96-Pd-0.01-In-0.03', 'Cu-0.99-Ru-0.01', 'Cu-0.97-Cd-0.01-Pb-0.02', 'Cu-0.96-Pd-0.01-Sn-0.03', 'Cu-0.97-Cd-0.01-Au-0.02']"
21,3.0044538958460127,"['Cu-0.98-Au-0.02', 'Cu-0.97-Au-0.03', 'Cu-0.99-Au-0.01', 'Cu-0.98-Cd-0.02', 'Cu-0.99-Cd-0.01', 'Cu-0.97-Cd-0.03']"
22,3.0044538958460127,"['Cu-0.96-Cd-0.04', 'Cu-0.96-In-0.04', 'Cu-0.96-Pd-0.03-Ag-0.01', 'Cu-0.97-Pd-0.01-Sn-0.02', 'Cu-0.95-Pd-0.04-In-0.01', 'Cu-0.95-Pd-0.02-In-0.03']"
