iteration,max_value,screened_compositions
1,1.6287012100607678,['Cu-0.43-Pd-0.23-Au-0.34']
2,1.6287012100607678,['Cu-0.56-Pd-0.17-Au-0.27']
3,1.6287012100607678,['Cu-0.48-Pd-0.52']
4,1.6287012100607678,['Cu-0.55-Pd-0.45']
5,1.6287012100607678,['Cu-0.54-Pd-0.46']
6,1.6287012100607678,['Cu-0.25-Pd-0.50-Pb-0.25']
7,1.6287012100607678,['Cu-0.48-Sn-0.06-Au-0.46']
8,1.6287012100607678,['Cu-0.51-Pd-0.49']
9,1.6287012100607678,['Cu-0.48-Ru-0.07-Au-0.45']
10,1.6287012100607678,['Cu-0.47-Sn-0.21-Au-0.32']
11,1.6287012100607678,['Cu-0.59-Ag-0.07-Au-0.34']
12,1.6287012100607678,['Cu-0.56-Sn-0.44']
13,1.6287012100607678,['Cu-0.48-Ag-0.02-Au-0.50']
14,1.6287012100607678,['Cu-0.44-Ag-0.27-Cd-0.29']
15,1.6287012100607678,['Pd-0.48-Ag-0.02-Au-0.50']
16,1.6287012100607678,['Cu-0.07-Ag-0.03-Au-0.90']
17,1.6287012100607678,['Cu-0.52-Pd-0.48']
18,1.6287012100607678,['Cu-0.48-Ag-0.01-Au-0.51']
19,1.6287012100607678,['Cu-0.49-Cd-0.02-Au-0.49']
20,1.6287012100607678,['Cu-0.24-Ag-0.01-Pb-0.75']
21,1.6287012100607678,['Cu-0.48-Ag-0.48-Sn-0.04']
22,1.6287012100607678,['Cu-0.49-Ag-0.50-Au-0.01']
23,1.6287012100607678,['Cu-0.49-Ag-0.50-Sn-0.01']
24,1.6287012100607678,['Cu-0.49-Ag-0.01-Au-0.50']
25,1.6287012100607678,['Cu-0.49-Ag-0.50-Pb-0.01']
26,1.6287012100607678,['Cu-0.49-Ag-0.51']
27,1.6287012100607678,['Cu-0.49-Ag-0.48-Au-0.03']
28,1.6287012100607678,['Cu-0.51-Ru-0.48-Au-0.01']
29,1.6287012100607678,['Cu-0.49-Ag-0.02-Au-0.49']
30,1.6287012100607678,['Cu-0.49-Ag-0.03-Au-0.48']
31,1.6287012100607678,['Mn-0.49-Ag-0.03-Au-0.48']
32,1.6287012100607678,['Cu-0.47-Ag-0.01-Au-0.52']
33,1.6287012100607678,['Cu-0.46-Ag-0.01-Au-0.53']
34,1.6287012100607678,['Cu-0.38-Ag-0.01-Pb-0.61']
35,1.6287012100607678,['Mn-0.49-Ag-0.49-Au-0.02']
36,1.6287012100607678,['Cu-0.47-Ag-0.53']
37,1.6287012100607678,['Cu-0.50-Ag-0.01-Au-0.49']
38,1.6287012100607678,['Cu-0.50-Ag-0.02-Au-0.48']
39,1.6287012100607678,['Zn-0.43-Ag-0.01-Au-0.56']
40,1.6287012100607678,['Cu-0.98-Ag-0.01-Pb-0.01']
41,1.6287012100607678,['Zn-0.50-Ag-0.01-Au-0.49']
42,1.6287012100607678,['Cu-0.15-Ag-0.02-Au-0.83']
43,1.6287012100607678,['Cu-0.50-Sn-0.02-Au-0.48']
44,1.6287012100607678,['Zn-0.47-Pd-0.02-Au-0.51']
45,1.6287012100607678,['Cu-0.49-Pd-0.51']
46,1.6287012100607678,['Zn-0.47-Ag-0.02-Au-0.51']
47,1.6287012100607678,['Cu-0.20-Ag-0.01-Au-0.79']
48,1.6287012100607678,['Cu-0.46-Ru-0.02-Au-0.52']
49,1.6287012100607678,['Cu-0.99-Ag-0.01']
50,1.8484533518090402,['Cu-0.98-Ag-0.02']
51,1.8484533518090402,['Cu-0.99-Pb-0.01']
52,1.8484533518090402,['Cu-0.98-Pb-0.02']
53,1.8484533518090402,['Cu-0.95-Pb-0.05']
54,1.8484533518090402,['Cu-0.96-Pb-0.04']
55,1.8484533518090402,['Cu-0.97-Pb-0.03']
56,1.8484533518090402,['Cu-0.90-Pb-0.10']
57,1.8484533518090402,['Cu-0.91-Pb-0.09']
58,1.8484533518090402,['Cu-0.92-Pb-0.08']
59,1.8484533518090402,['Cu-0.98-Ag-0.01-Au-0.01']
60,1.8484533518090402,['Cu-0.96-Ag-0.03-Au-0.01']
61,1.8484533518090402,['Cu-0.99-Au-0.01']
62,1.8484533518090402,['Cu-0.43-Au-0.01-Pb-0.56']
63,1.8484533518090402,['Cu-0.95-Au-0.01-Pb-0.04']
64,1.8484533518090402,['Cu-0.98-Au-0.02']
65,1.8484533518090402,['Cu-0.97-Au-0.03']
66,1.8484533518090402,['Cu-0.97-Pd-0.01-Pb-0.02']
67,1.8484533518090402,['Cu-0.96-Au-0.02-Pb-0.02']
68,1.8484533518090402,['Cu-0.50-Pd-0.01-Cd-0.49']
69,1.8484533518090402,['Cu-0.96-Pd-0.02-Ag-0.02']
70,1.8484533518090402,['Cu-0.97-Pd-0.02-Au-0.01']
71,1.8484533518090402,['Cu-0.96-Pd-0.02-Sn-0.02']
72,1.8484533518090402,['Cu-0.50-Zn-0.01-Ag-0.49']
73,2.0194293028682724,['Cu-0.99-In-0.01']
74,3.0044538958460127,['Cu-0.98-In-0.02']
75,3.0044538958460127,['Cu-0.98-In-0.01-Au-0.01']
76,3.0044538958460127,['Cu-0.98-Cd-0.01-Au-0.01']
77,3.0044538958460127,['Pd-0.99-In-0.01']
78,3.0044538958460127,['Cu-0.95-Ru-0.01-Pd-0.04']
79,3.0044538958460127,['Cu-0.97-In-0.01-Au-0.02']
80,3.0044538958460127,['Cu-0.97-In-0.03']
81,3.0044538958460127,['Cu-0.99-Cd-0.01']
82,3.0044538958460127,['Cu-0.98-Cd-0.02']
83,3.0044538958460127,['Cu-0.96-Cd-0.04']
84,3.0044538958460127,['Cu-0.96-Zn-0.01-Au-0.03']
85,3.0044538958460127,['Cu-0.50-In-0.03-Au-0.47']
86,3.0044538958460127,['Cu-0.96-Cd-0.01-Au-0.03']
87,3.0044538958460127,['Cu-0.97-Cd-0.03']
88,3.0044538958460127,['Cu-0.98-Ru-0.02']
