iteration,max_value,screened_compositions
1,1.6287012100607678,['Cu-0.31-Pd-0.69']
2,1.6287012100607678,['Cu-0.81-Ag-0.13-Au-0.06']
3,1.6287012100607678,['Cu-0.40-Ag-0.60']
4,1.6287012100607678,['Cu-0.62-Pd-0.38']
5,1.6287012100607678,['Cu-0.24-Ag-0.76']
6,1.6287012100607678,['Cu-0.24-Sn-0.76']
7,1.6287012100607678,['Cu-0.41-Ag-0.59']
8,1.6287012100607678,['Cu-0.42-Pd-0.50-Ag-0.08']
9,1.6287012100607678,['Cu-0.42-Pd-0.50-Sn-0.08']
10,1.6287012100607678,['Cu-0.93-Ag-0.01-Au-0.06']
11,1.8484533518090402,['Cu-0.98-Ag-0.02']
12,1.8484533518090402,['Cu-0.99-Ag-0.01']
13,1.8484533518090402,['Cu-0.94-Ag-0.06']
14,1.8484533518090402,['Cu-0.98-Ru-0.02']
15,1.8484533518090402,['Cu-0.98-Ag-0.01-Pb-0.01']
16,1.8484533518090402,['Cu-0.98-Ag-0.01-Sn-0.01']
17,1.8484533518090402,['Cu-0.98-Ag-0.01-In-0.01']
18,1.8484533518090402,['Cu-0.98-Ag-0.01-Cd-0.01']
19,1.8484533518090402,['Cu-0.89-Ag-0.07-Cd-0.04']
20,1.8484533518090402,['Cu-0.93-Ag-0.06-Sn-0.01']
21,1.8484533518090402,['Cu-0.98-Ag-0.01-Au-0.01']
22,1.8484533518090402,['Zn-0.98-Ag-0.01-In-0.01']
23,1.8484533518090402,['Cu-0.99-Pd-0.01']
24,1.8484533518090402,['Cu-0.98-Pd-0.02']
25,2.0892282823633668,['Cu-0.98-Pd-0.01-In-0.01']
26,2.0892282823633668,['Cu-0.99-Au-0.01']
27,2.0892282823633668,['Cu-0.98-Au-0.01-Pb-0.01']
28,2.0892282823633668,['Cu-0.99-Pb-0.01']
29,2.0892282823633668,['Cu-0.99-In-0.01']
30,3.0044538958460127,['Cu-0.98-In-0.02']
31,3.0044538958460127,['Cu-0.98-In-0.01-Pb-0.01']
32,3.0044538958460127,['Cu-0.98-Cd-0.02']
33,3.0044538958460127,['Cu-0.98-In-0.01-Au-0.01']
34,3.0044538958460127,['Cu-0.47-Ru-0.50-In-0.03']
35,3.0044538958460127,['Cu-0.98-Zn-0.01-In-0.01']
36,3.0044538958460127,['Cu-0.99-Zn-0.01']
37,3.0044538958460127,['Cu-0.98-Ru-0.01-In-0.01']
38,3.0044538958460127,['Pd-0.98-Ag-0.01-In-0.01']
39,3.0044538958460127,['Cu-0.56-Pd-0.44']
40,3.0044538958460127,['Cu-0.43-Pd-0.57']
41,3.0044538958460127,['Cu-0.52-Ru-0.48']
42,3.0044538958460127,['Cu-0.51-Pd-0.49']
43,3.0044538958460127,['Pd-0.98-Cd-0.01-In-0.01']
44,3.0044538958460127,['Cu-0.98-Zn-0.02']
45,3.0044538958460127,['Cu-0.50-In-0.03-Pb-0.47']
46,3.0044538958460127,['Cu-0.49-Sn-0.51']
47,3.0044538958460127,['Cu-0.98-In-0.01-Sn-0.01']
48,3.0044538958460127,['Cu-0.49-Pd-0.51']
49,3.0044538958460127,['Cu-0.50-Pd-0.49-In-0.01']
50,3.0044538958460127,['Cu-0.50-Pd-0.49-Cd-0.01']
51,3.0044538958460127,['Cu-0.50-Pd-0.48-Cd-0.02']
52,3.0044538958460127,['Cu-0.50-Pd-0.05-Cd-0.45']
53,3.0044538958460127,['Cu-0.54-Pd-0.03-Cd-0.43']
54,3.0044538958460127,['Cu-0.53-Pd-0.04-Cd-0.43']
55,3.0044538958460127,['Cu-0.53-Pd-0.03-Cd-0.44']
56,3.0044538958460127,['Cu-0.52-Pd-0.03-Cd-0.45']
57,3.0044538958460127,['Cu-0.53-Pd-0.02-Cd-0.45']
58,3.0044538958460127,['Cu-0.55-In-0.02-Au-0.43']
59,3.0044538958460127,['Cu-0.50-Zn-0.02-In-0.48']
60,3.0044538958460127,['Cu-0.51-Ag-0.48-Au-0.01']
61,3.0044538958460127,['Cu-0.51-Ag-0.47-Au-0.02']
62,3.0044538958460127,['Cu-0.51-Ag-0.46-Au-0.03']
63,3.0044538958460127,['Cu-0.50-In-0.48-Au-0.02']
64,3.0044538958460127,['Cu-0.51-Ag-0.05-Au-0.44']
65,3.0044538958460127,['Cu-0.50-Ag-0.48-Au-0.02']
66,3.0044538958460127,['Cu-0.50-Ag-0.49-Au-0.01']
67,3.0044538958460127,['Cu-0.99-Sn-0.01']
68,3.0044538958460127,['Cu-0.55-Ag-0.03-Au-0.42']
69,3.0044538958460127,['Cu-0.99-Cd-0.01']
70,3.0044538958460127,['Cu-0.98-Au-0.02']
71,3.0044538958460127,['Cu-0.98-Pd-0.01-Pb-0.01']
72,3.0044538958460127,['Cu-0.50-Pd-0.03-Cd-0.47']
73,3.0044538958460127,['Cu-0.51-Pb-0.49']
74,3.0044538958460127,['Cu-0.53-Pd-0.03-Ag-0.44']
75,3.0044538958460127,['Cu-0.52-Ag-0.04-Au-0.44']
76,3.0044538958460127,['Cu-0.55-In-0.03-Sn-0.42']
77,3.0044538958460127,['Cu-0.51-Sn-0.49']
78,3.0044538958460127,['Cu-0.52-Ag-0.03-Au-0.45']
79,3.0044538958460127,['Cu-0.52-Ag-0.02-Au-0.46']
80,3.0044538958460127,['Cu-0.93-Ag-0.02-Au-0.05']
81,3.0044538958460127,['Cu-0.50-Zn-0.04-Cd-0.46']
82,3.0044538958460127,['Cu-0.52-Ag-0.06-Au-0.42']
83,3.0044538958460127,['Cu-0.49-Ag-0.05-In-0.46']
84,3.0044538958460127,['Cu-0.49-Ag-0.04-In-0.47']
85,3.0044538958460127,['Cu-0.49-Ag-0.04-Cd-0.47']
86,3.0044538958460127,['Cu-0.56-Ag-0.02-Cd-0.42']
87,3.0044538958460127,['Cu-0.48-Ag-0.02-Cd-0.50']
88,3.0044538958460127,['Cu-0.50-Ag-0.03-Pb-0.47']
89,3.0044538958460127,['Cu-0.41-Zn-0.02-In-0.57']
90,3.0044538958460127,['Cu-0.12-Ag-0.01-Cd-0.87']
