iteration,max_value,screened_compositions
1,1.6287012100607678,['Cu-0.47-Ag-0.51-Au-0.02']
2,1.6287012100607678,['Cu-0.04-Ag-0.72-In-0.24']
3,1.6287012100607678,['Cu-0.53-Ag-0.23-In-0.24']
4,1.6287012100607678,['Cu-0.48-Pd-0.51-In-0.01']
5,1.6287012100607678,['Cu-0.32-Pd-0.67-Cd-0.01']
6,1.6287012100607678,['Cu-0.27-Ru-0.69-Sn-0.04']
7,1.6287012100607678,['Cu-0.47-Pd-0.44-Sn-0.09']
8,1.6287012100607678,['Cu-0.49-Pd-0.38-Sn-0.13']
9,1.6287012100607678,['Cu-0.47-Pd-0.53']
10,1.6287012100607678,['Cu-0.48-Cd-0.50-In-0.02']
11,1.6287012100607678,['Cu-0.49-Ag-0.50-Au-0.01']
12,1.6287012100607678,['Cu-0.49-Pd-0.51']
13,1.6287012100607678,['Cu-0.48-Sn-0.52']
14,1.6287012100607678,['Pd-0.49-Ag-0.50-Au-0.01']
15,1.8484533518090402,['Cu-0.98-Ag-0.02']
16,1.8484533518090402,['Cu-0.99-Ag-0.01']
17,1.8484533518090402,['Cu-0.86-Ag-0.14']
18,1.8484533518090402,['Cu-0.99-Pd-0.01']
19,1.8484533518090402,['Cu-0.98-Pd-0.02']
20,1.8484533518090402,['Cu-0.98-Pd-0.01-Sn-0.01']
21,1.8484533518090402,['Cu-0.98-Pd-0.01-Au-0.01']
22,1.8484533518090402,['Cu-0.79-Pd-0.21']
23,1.8484533518090402,['Cu-0.98-Pd-0.01-Cd-0.01']
24,1.8484533518090402,['Cu-0.80-Pd-0.19-Au-0.01']
25,1.8484533518090402,['Cu-0.98-Sn-0.01-Pb-0.01']
26,1.8484533518090402,['Cu-0.98-Ru-0.02']
27,1.8484533518090402,['Cu-0.99-Pb-0.01']
28,1.8484533518090402,['Cu-0.98-Pb-0.02']
29,1.8484533518090402,['Cu-0.99-Sn-0.01']
30,1.8484533518090402,['Cu-0.99-Ru-0.01']
31,1.8484533518090402,['Cu-0.90-Pd-0.10']
32,1.8484533518090402,['Cu-0.98-Ag-0.01-Pb-0.01']
33,1.8484533518090402,['Cu-0.86-Pd-0.13-In-0.01']
34,1.8484533518090402,['Cu-0.04-Ag-0.95-Au-0.01']
35,1.8484533518090402,['Pd-0.98-Ag-0.01-Au-0.01']
36,1.8484533518090402,['Cu-0.99-Cd-0.01']
37,1.8484533518090402,['Cu-0.98-Cd-0.02']
38,1.8484533518090402,['Cu-0.98-Ag-0.01-Au-0.01']
39,1.8484533518090402,['Cu-0.98-Au-0.02']
40,1.8484533518090402,['Cu-0.98-In-0.01-Au-0.01']
41,2.0194293028682724,['Cu-0.99-In-0.01']
42,2.0194293028682724,['Cu-0.98-Ru-0.01-Cd-0.01']
43,2.0194293028682724,['Cu-0.43-Zn-0.10-Ag-0.47']
44,2.0194293028682724,['Cu-0.98-Zn-0.01-Ru-0.01']
45,3.0044538958460127,['Cu-0.98-In-0.02']
46,3.0044538958460127,['Cu-0.92-Ag-0.08']
47,3.0044538958460127,['Cu-0.48-In-0.51-Au-0.01']
48,3.0044538958460127,['Cu-0.98-Zn-0.01-Au-0.01']
49,3.0044538958460127,['Cu-0.98-Sn-0.02']
50,3.0044538958460127,['Cu-0.98-In-0.01-Sn-0.01']
51,3.0044538958460127,['Cu-0.50-Cd-0.48-Au-0.02']
52,3.0044538958460127,['Fe-0.98-Zn-0.02']
53,3.0044538958460127,['Cu-0.98-Ag-0.01-Cd-0.01']
54,3.0044538958460127,['Cu-0.98-Zn-0.01-Pd-0.01']
55,3.0044538958460127,['Pd-0.98-In-0.01-Au-0.01']
56,3.0044538958460127,['Cu-0.47-Ru-0.51-Sn-0.02']
57,3.0044538958460127,['Cu-0.98-Zn-0.01-Ag-0.01']
58,3.0044538958460127,['Cu-0.98-Sn-0.01-Au-0.01']
59,3.0044538958460127,['Cu-0.51-Ag-0.46-Au-0.03']
60,3.0044538958460127,['Cu-0.52-Ag-0.46-Au-0.02']
61,3.0044538958460127,['Cu-0.51-Ag-0.47-Au-0.02']
62,3.0044538958460127,['Cu-0.52-Ag-0.45-Au-0.03']
63,3.0044538958460127,['Cu-0.52-Ag-0.45-Cd-0.03']
64,3.0044538958460127,['Cu-0.51-Ag-0.39-Pb-0.10']
65,3.0044538958460127,['Cu-0.97-Zn-0.01-Pd-0.02']
66,3.0044538958460127,['Cu-0.97-Pd-0.03']
67,3.0044538958460127,['Cu-0.97-Pd-0.02-Pb-0.01']
68,3.0044538958460127,['Cu-0.98-Pd-0.01-Ag-0.01']
69,3.0044538958460127,['Cu-0.79-Ag-0.02-Pb-0.19']
70,3.0044538958460127,['Cu-0.97-In-0.03']
71,3.0044538958460127,['Cu-0.93-Zn-0.06-Pd-0.01']
72,3.0044538958460127,['Cu-0.96-Pd-0.01-Ag-0.03']
73,3.0044538958460127,['Cu-0.96-In-0.04']
74,3.0044538958460127,['Cu-0.96-Cd-0.04']
75,3.0044538958460127,['Cu-0.96-Pd-0.03-Au-0.01']
76,3.0044538958460127,['Cu-0.96-Pd-0.01-Au-0.03']
77,3.0044538958460127,['Cu-0.94-Pd-0.01-Ag-0.05']
78,3.0044538958460127,['Cu-0.93-Pd-0.01-Ag-0.06']
79,3.0044538958460127,['Cu-0.52-In-0.47-Au-0.01']
80,3.0044538958460127,['Cu-0.78-Ag-0.20-Cd-0.02']
81,3.0044538958460127,['Cu-0.50-Ag-0.48-Pb-0.02']
82,3.0044538958460127,['Cu-0.97-Pd-0.02-Au-0.01']
83,3.0044538958460127,['Cu-0.96-Cd-0.03-Au-0.01']
84,3.0044538958460127,['Cu-0.51-Ag-0.32-Au-0.17']
85,3.0044538958460127,['Cu-0.93-Ag-0.05-Sn-0.02']
86,3.0044538958460127,['Cu-0.97-Pd-0.02-Cd-0.01']
87,3.0044538958460127,['Ag-0.99-In-0.01']
