iteration,max_value,screened_compositions
1,1.6287012100607678,['Cu-0.35-Pd-0.63-Cd-0.02']
2,1.6287012100607678,['Cu-0.02-Pd-0.90-In-0.08']
3,1.6287012100607678,['Cu-0.51-Ag-0.07-In-0.42']
4,2.2581698602141267,['Cu-0.53-Ag-0.04-In-0.43']
5,2.2581698602141267,['Cu-0.81-Ag-0.17-Sn-0.02']
6,2.2581698602141267,['Cu-0.52-Ag-0.04-In-0.44']
7,2.2581698602141267,['Cu-0.52-Ag-0.05-In-0.43']
8,2.2581698602141267,['Cu-0.52-Ag-0.04-Pb-0.44']
9,2.2581698602141267,['Cu-0.52-Ag-0.03-In-0.45']
10,2.2581698602141267,['Cu-0.69-Pd-0.02-Au-0.29']
11,2.2581698602141267,['Cu-0.56-Pd-0.04-In-0.40']
12,2.2581698602141267,['Zn-0.02-Ag-0.04-In-0.94']
13,2.2581698602141267,['Cu-0.51-Pd-0.49']
14,2.2581698602141267,['Cu-0.50-Sn-0.10-Pb-0.40']
15,2.2581698602141267,['Cu-0.99-Ag-0.01']
16,2.2581698602141267,['Cu-0.98-Ag-0.02']
17,2.2581698602141267,['Cu-0.98-Ag-0.01-In-0.01']
18,2.2581698602141267,['Pd-0.94-Ag-0.05-In-0.01']
19,2.2581698602141267,['Cu-0.55-Cd-0.04-In-0.41']
20,2.2581698602141267,['Cu-0.51-Ru-0.49']
21,2.2581698602141267,['Cu-0.29-Pd-0.71']
22,2.2581698602141267,['Cu-0.85-Ag-0.09-Sn-0.06']
23,2.2581698602141267,['Cu-0.99-Sn-0.01']
24,2.2581698602141267,['Cu-0.54-Zn-0.03-Cd-0.43']
25,2.2581698602141267,['Cu-0.50-Ag-0.49-In-0.01']
26,2.2581698602141267,['Cu-0.47-Pd-0.53']
27,2.2581698602141267,['Cu-0.53-Ag-0.03-Sn-0.44']
28,2.2581698602141267,['Cu-0.50-Ag-0.02-Cd-0.48']
29,2.2581698602141267,['Mn-0.49-Zn-0.02-In-0.49']
30,2.2581698602141267,['Cu-0.55-Ag-0.03-In-0.42']
31,2.2581698602141267,['Cu-0.54-Ag-0.02-In-0.44']
32,2.2581698602141267,['Cu-0.08-Ag-0.05-Cd-0.87']
33,2.2581698602141267,['Cu-0.98-Sn-0.02']
34,2.2581698602141267,['Cu-0.44-Ag-0.04-Cd-0.52']
35,2.2581698602141267,['Cu-0.97-Sn-0.03']
36,2.2581698602141267,['Cu-0.97-Ag-0.03']
37,2.2581698602141267,['Cu-0.48-Ag-0.04-Cd-0.48']
38,2.2581698602141267,['Cu-0.52-Ag-0.05-Cd-0.43']
