iteration,max_value,screened_compositions
10,3.0044538958460127,"['Cu-0.56-Ag-0.42-Cd-0.02', 'Cu-0.56-Ag-0.41-Cd-0.03', 'Cu-0.56-Ag-0.42-In-0.02', 'Cu-0.56-Ag-0.41-In-0.03', 'Ag-0.96-In-0.04', 'Cu-0.56-Ag-0.15-Cd-0.29', 'Cu-0.56-Ag-0.43-Cd-0.01', 'Cu-0.56-Ag-0.40-Cd-0.04', 'Cu-0.50-Ag-0.49-Sn-0.01', 'Cu-0.56-Ag-0.16-Cd-0.28', 'Cu-0.56-Ag-0.17-Cd-0.27', 'Cu-0.56-Ag-0.18-Cd-0.26', 'Cu-0.56-Ag-0.19-Cd-0.25', 'Cu-0.56-Ag-0.20-Cd-0.24', 'Cu-0.98-Cd-0.01-Pb-0.01', 'Cu-0.56-Ag-0.40-In-0.04', 'Cu-0.56-Ag-0.21-Cd-0.23', 'Cu-0.56-Ag-0.22-Cd-0.22', 'Cu-0.56-Ag-0.23-Cd-0.21', 'Ag-0.98-In-0.02', 'Cu-0.56-Ag-0.24-Cd-0.20', 'Cu-0.56-Ag-0.39-Cd-0.05', 'Cu-0.56-Ag-0.14-Cd-0.30', 'Cu-0.56-Ag-0.29-Cd-0.15', 'Cu-0.56-Ag-0.39-In-0.05', 'Cu-0.56-Ag-0.25-Cd-0.19', 'Cu-0.57-Ag-0.41-In-0.02', 'Cu-0.58-Ag-0.40-In-0.02', 'Cu-0.59-Ag-0.39-In-0.02', 'Cu-0.56-Ag-0.26-Cd-0.18']"
11,3.0044538958460127,"['Cu-0.92-Pd-0.06-Ag-0.02', 'Co-0.98-Pb-0.02', 'Cu-0.92-Pd-0.07-Ag-0.01', 'Mn-0.48-Ag-0.52', 'Mn-0.47-Ag-0.53', 'Mn-0.49-Pb-0.51', 'Cu-0.50-Au-0.49-Pb-0.01', 'Cu-0.49-Zn-0.49-Au-0.02', 'Mn-0.46-Ag-0.54', 'Mn-0.45-Ag-0.55', 'Mn-0.49-Ag-0.51', 'Co-0.99-Pb-0.01', 'Co-0.49-Pb-0.51', 'Cu-0.49-Zn-0.48-Au-0.03', 'Co-0.97-Pb-0.03', 'Cu-0.92-Pd-0.06-Cd-0.02', 'Mn-0.40-Pb-0.60', 'Cu-0.52-Ag-0.47-Sn-0.01', 'Mn-0.44-Ag-0.56', 'Mn-0.99-Cd-0.01', 'Mn-0.48-Pb-0.52', 'Mn-0.45-Pb-0.55', 'Mn-0.46-Pb-0.54', 'Mn-0.47-Pb-0.53', 'Cu-0.50-Ru-0.49-Ag-0.01', 'Mn-0.44-Pb-0.56', 'Mn-0.39-Ag-0.61', 'Cu-0.49-Zn-0.50-Au-0.01', 'Mn-0.43-Pb-0.57', 'Mn-0.39-Pb-0.61']"
12,3.0044538958460127,"['Cu-0.11-Ag-0.88-Sn-0.01', 'Cu-0.98-Au-0.02', 'Cu-0.99-Au-0.01', 'Cu-0.10-Ag-0.89-Sn-0.01', 'Cu-0.09-Ag-0.90-Sn-0.01', 'Cu-0.12-Ag-0.87-Sn-0.01', 'Cu-0.13-Ag-0.86-Sn-0.01', 'Ag-0.38-Sn-0.58-Au-0.04', 'Ag-0.39-Sn-0.57-Au-0.04', 'Cu-0.06-Ag-0.93-Sn-0.01', 'Cu-0.07-Ag-0.92-Sn-0.01', 'Cu-0.08-Ag-0.91-Sn-0.01', 'Ag-0.40-Sn-0.56-Au-0.04', 'Ag-0.41-Sn-0.55-Au-0.04', 'Cu-0.05-Ag-0.94-Sn-0.01', 'Cu-0.45-Ag-0.53-In-0.02', 'Cu-0.01-Ag-0.98-Sn-0.01', 'Cu-0.02-Ag-0.97-Sn-0.01', 'Cu-0.03-Ag-0.96-Sn-0.01', 'Cu-0.96-Pd-0.03-Pb-0.01', 'Cu-0.10-Pd-0.89-Sn-0.01', 'Cu-0.04-Ag-0.95-Sn-0.01', 'Cu-0.46-Ag-0.53-In-0.01', 'Ag-0.45-Sn-0.51-Au-0.04', 'Ag-0.40-Sn-0.57-Au-0.03', 'Ag-0.39-Sn-0.60-Au-0.01', 'Ag-0.39-Sn-0.58-Au-0.03', 'Ag-0.36-Sn-0.60-Au-0.04', 'Ag-0.40-Sn-0.59-Au-0.01', 'Cu-0.09-Pd-0.90-Sn-0.01']"
13,3.0044538958460127,"['Cu-0.95-Pd-0.04-Pb-0.01', 'Cu-0.97-Pd-0.02-Pb-0.01', 'Cu-0.98-Pd-0.01-Pb-0.01', 'Cu-0.96-Pd-0.02-Pb-0.02', 'Cu-0.95-Pd-0.03-Pb-0.02', 'Cu-0.95-Ru-0.04-In-0.01', 'Cu-0.96-Ru-0.03-In-0.01', 'Cu-0.95-Ru-0.04-Ag-0.01', 'Cu-0.96-Ru-0.03-Ag-0.01', 'Cu-0.95-Ru-0.04-Sn-0.01', 'Cu-0.95-Ru-0.03-In-0.02', 'Cu-0.96-Ru-0.03-Sn-0.01', 'Cu-0.95-Ru-0.04-Cd-0.01', 'Cu-0.97-Pd-0.01-Pb-0.02', 'Cu-0.95-Ru-0.03-Ag-0.02', 'Cu-0.96-Ru-0.03-Cd-0.01', 'Cu-0.95-Ru-0.03-Sn-0.02', 'Cu-0.95-Ru-0.05', 'Cu-0.95-Ru-0.03-Cd-0.02', 'Cu-0.96-Ag-0.02-Pb-0.02', 'Cu-0.95-Ag-0.03-Pb-0.02', 'Cu-0.95-Ag-0.04-Pb-0.01', 'Cu-0.97-Ag-0.02-Pb-0.01', 'Cu-0.96-Ru-0.02-In-0.02', 'Cu-0.96-Ru-0.02-Ag-0.02', 'Cu-0.98-Ru-0.01-Ag-0.01', 'Cu-0.49-Ag-0.48-Cd-0.03', 'Cu-0.97-Ag-0.01-Pb-0.02', 'Cu-0.50-Ag-0.47-Cd-0.03', 'Cu-0.96-Ru-0.02-Cd-0.02']"
14,3.0044538958460127,"['Cu-0.97-Zn-0.03', 'Cu-0.95-Ag-0.02-In-0.03', 'Cu-0.95-Zn-0.03-Cd-0.02', 'Cu-0.55-Ag-0.02-In-0.43', 'Cu-0.95-Zn-0.04-Cd-0.01', 'Cu-0.96-Zn-0.03-Cd-0.01', 'Cu-0.95-Zn-0.03-Sn-0.02', 'Cu-0.01-Ag-0.97-In-0.02', 'Cu-0.01-Ag-0.98-In-0.01', 'Cu-0.95-Zn-0.04-Sn-0.01', 'Cu-0.55-Ag-0.02-Sn-0.43', 'Cu-0.01-Pd-0.97-Sn-0.02', 'Cu-0.95-Zn-0.03-In-0.02', 'Cu-0.55-Ag-0.03-Sn-0.42', 'Cu-0.55-Ag-0.01-Sn-0.44', 'Cu-0.01-Pd-0.98-Sn-0.01', 'Cu-0.95-Zn-0.03-Ag-0.02', 'Cu-0.95-Zn-0.04-In-0.01', 'Cu-0.95-Zn-0.04-Ag-0.01', 'Ag-0.99-In-0.01', 'Cu-0.55-Ag-0.02-Cd-0.43', 'Cu-0.55-Ag-0.05-In-0.40', 'Cu-0.95-Pd-0.02-Cd-0.03', 'Cu-0.51-In-0.47-Sn-0.02', 'Cu-0.96-Zn-0.03-Sn-0.01', 'Cu-0.55-Ag-0.03-Cd-0.42', 'Cu-0.51-In-0.46-Au-0.03', 'Cu-0.52-In-0.46-Sn-0.02', 'Cu-0.51-In-0.46-Sn-0.03', 'Cu-0.96-Zn-0.03-In-0.01']"
15,3.0044538958460127,"['Cu-0.43-Ag-0.57', 'Cu-0.44-Ag-0.56', 'Cu-0.41-Ag-0.59', 'Cu-0.42-Ag-0.58', 'Cu-0.40-Ag-0.60', 'Cu-0.46-Ag-0.54', 'Cu-0.47-Ag-0.53', 'Cu-0.39-Ag-0.61', 'Cu-0.02-Ag-0.98', 'Cu-0.45-Ag-0.55', 'Cu-0.03-Ag-0.97', 'Cu-0.38-Ag-0.62', 'Cu-0.36-Ag-0.64', 'Cu-0.37-Ag-0.63', 'Cu-0.05-Ag-0.95', 'Cu-0.50-Ag-0.46-Pb-0.04', 'Cu-0.04-Ag-0.96', 'Cu-0.06-Ag-0.94', 'Cu-0.07-Ag-0.93', 'Cu-0.46-Ag-0.50-Pb-0.04', 'Cu-0.35-Ag-0.65', 'Cu-0.44-Ag-0.50-Pb-0.06', 'Cu-0.01-Ag-0.99', 'Cu-0.41-Ag-0.50-Pb-0.09', 'Cu-0.34-Ag-0.66', 'Cu-0.42-Ag-0.50-Pb-0.08', 'Cu-0.33-Ag-0.67', 'Co-0.49-Cu-0.51', 'Cu-0.18-Ag-0.82', 'Cu-0.17-Ag-0.83']"
16,3.0044538958460127,"['Cu-0.01-Pd-0.98-In-0.01', 'Cu-0.01-Pd-0.97-In-0.02', 'Cu-0.01-Pd-0.99', 'Cu-0.01-Pd-0.98-Cd-0.01', 'Cu-0.01-Pd-0.96-In-0.03', 'Cu-0.01-Pd-0.97-Cd-0.02', 'Cu-0.90-Pd-0.10', 'Cu-0.01-Pd-0.87-In-0.12', 'Cu-0.01-Pd-0.86-In-0.13', 'Cu-0.01-Pd-0.85-In-0.14', 'Cu-0.01-Pd-0.84-In-0.15', 'Cu-0.01-Pd-0.83-In-0.16', 'Cu-0.01-Pd-0.82-In-0.17', 'Cu-0.01-Pd-0.88-In-0.11', 'Cu-0.01-Pd-0.98-Ag-0.01', 'Cu-0.01-Pd-0.98-Pb-0.01', 'Cu-0.01-Pd-0.96-Ag-0.03', 'Cu-0.01-Pd-0.50-In-0.49', 'Cu-0.01-Pd-0.90-In-0.09', 'Cu-0.01-Pd-0.89-In-0.10', 'Cu-0.01-Pd-0.86-Ag-0.13', 'Cu-0.01-Pd-0.92-In-0.07', 'Cu-0.01-Pd-0.85-Ag-0.14', 'Cu-0.01-Pd-0.93-In-0.06', 'Cu-0.01-Pd-0.94-In-0.05', 'Cu-0.01-Pd-0.91-In-0.08', 'Cu-0.01-Pd-0.97-Ag-0.02', 'Cu-0.01-Pd-0.06-In-0.93', 'Cu-0.01-Pd-0.48-In-0.51', 'Cu-0.01-Pd-0.49-In-0.50']"
17,3.0044538958460127,"['Cu-0.01-In-0.99', 'Cu-0.01-Cd-0.99', 'Cu-0.01-In-0.98-Sn-0.01', 'Pd-0.01-In-0.99', 'Ni-0.51-Cu-0.49', 'Ni-0.52-Cu-0.48', 'Cu-0.43-Ag-0.07-In-0.50', 'Ni-0.53-Cu-0.47', 'Ni-0.54-Cu-0.46', 'Cu-0.43-Ag-0.06-In-0.51', 'Cu-0.44-Ag-0.07-In-0.49', 'Ni-0.55-Cu-0.45', 'Cu-0.44-Ag-0.06-In-0.50', 'Ni-0.84-Cu-0.16', 'Ni-0.02-Cu-0.98', 'Ni-0.60-Cu-0.40', 'Ni-0.61-Cu-0.39', 'Ni-0.56-Cu-0.44', 'Ni-0.57-Cu-0.43', 'Ni-0.58-Cu-0.42', 'Ni-0.59-Cu-0.41', 'Ni-0.62-Cu-0.38', 'Ni-0.63-Cu-0.37', 'Ni-0.90-Cu-0.10', 'Ni-0.83-Cu-0.17', 'Ni-0.64-Cu-0.36', 'Cu-0.41-Ag-0.07-In-0.52', 'Ni-0.89-Cu-0.11', 'Ni-0.82-Cu-0.18', 'Ni-0.81-Cu-0.19']"
18,3.0044538958460127,"['Co-0.02-Ru-0.98', 'Mn-0.02-Cu-0.98', 'Co-0.01-Ru-0.99', 'Cr-0.02-Cu-0.98', 'Mn-0.01-Cu-0.99', 'Mn-0.03-Cu-0.97', 'Ni-0.02-Ru-0.98', 'Ni-0.01-Cu-0.99', 'Cr-0.01-Cu-0.99', 'Co-0.03-Ru-0.97', 'Ni-0.03-Cu-0.97', 'Cr-0.02-Ru-0.98', 'Ni-0.01-Ru-0.99', 'Cr-0.03-Cu-0.97', 'Ni-0.03-Ru-0.97', 'Cr-0.01-Ru-0.99', 'Co-0.07-Ru-0.93', 'Co-0.05-Ru-0.95', 'Co-0.04-Ru-0.96', 'Co-0.06-Ru-0.94', 'Co-0.09-Ru-0.91', 'Co-0.08-Ru-0.92', 'Co-0.02-Zn-0.98', 'Cr-0.03-Ru-0.97', 'Co-0.13-Ru-0.87', 'Co-0.31-Ru-0.69', 'Co-0.16-Ru-0.84', 'Co-0.35-Ru-0.65', 'Co-0.34-Ru-0.66', 'Co-0.33-Ru-0.67']"
19,3.0044538958460127,"['Ni-0.01-Sn-0.99', 'Ni-0.01-Ag-0.99', 'Ni-0.01-In-0.99', 'Ni-0.01-Cd-0.99', 'Ni-0.01-Pb-0.99', 'Cd-0.01-In-0.99', 'Ag-0.01-In-0.99', 'Fe-0.50-Cd-0.05-Pb-0.45', 'Fe-0.50-Cd-0.06-Pb-0.44', 'Ni-0.01-Zn-0.99', 'Fe-0.50-Cd-0.07-Pb-0.43', 'Fe-0.50-Cd-0.08-Pb-0.42', 'Fe-0.50-Cd-0.09-Pb-0.41', 'Fe-0.50-Cd-0.48-Pb-0.02', 'Cd-0.01-Pb-0.99', 'Fe-0.50-Cd-0.45-Pb-0.05', 'Fe-0.50-Cd-0.46-Pb-0.04', 'Fe-0.50-Cd-0.47-Pb-0.03', 'Fe-0.50-Cd-0.40-Pb-0.10', 'Fe-0.50-Cd-0.41-Pb-0.09', 'Fe-0.50-Cd-0.42-Pb-0.08', 'Fe-0.50-Cd-0.43-Pb-0.07', 'Fe-0.50-Cd-0.44-Pb-0.06', 'Fe-0.50-Cd-0.37-Pb-0.13', 'Fe-0.50-Cd-0.38-Pb-0.12', 'Fe-0.50-Cd-0.39-Pb-0.11', 'Fe-0.50-Cd-0.15-Pb-0.35', 'Fe-0.50-Cd-0.17-Pb-0.33', 'Fe-0.50-Cd-0.16-Pb-0.34', 'Fe-0.50-Cd-0.49-Pb-0.01']"
