iteration,max_value,screened_compositions
0,1.6287012100607678,"['Cu-0.48-Pd-0.19-Au-0.33', 'Cu-0.05-Pd-0.23-Cd-0.72', 'Cu-0.29-Pd-0.62-Pb-0.09', 'Cu-0.15-Pd-0.26-Sn-0.59', 'Cu-0.55-Pd-0.43-Sn-0.02', 'Cu-0.57-Pd-0.01-Au-0.42', 'Cu-0.68-Pd-0.23-Cd-0.09', 'Cu-0.22-Pd-0.76-Ag-0.02', 'Cu-0.57-Pd-0.08-Cd-0.35', 'Cu-0.63-Pd-0.08-Ag-0.29', 'Cu-0.34-Pd-0.13-Pb-0.53', 'Cu-0.91-Pd-0.02-Au-0.07', 'Cu-0.03-Pd-0.13-Cd-0.84', 'Cu-0.19-Pd-0.76-Ag-0.05', 'Cu-0.09-Pd-0.50-Pb-0.41', 'Cu-0.07-Pd-0.75-Cd-0.18', 'Cu-0.16-Pd-0.69-Ag-0.15', 'Cu-0.39-Pd-0.29-In-0.32', 'Cu-0.42-Pd-0.35-Ag-0.23', 'Cu-0.86-Pd-0.11-Au-0.03', 'Cu-0.14-Pd-0.71-Pb-0.15', 'Cu-0.88-Pd-0.05-In-0.07', 'Cu-0.48-Pd-0.20-Au-0.32', 'Cu-0.23-Pd-0.72-Sn-0.05', 'Cu-0.74-Pd-0.08-Cd-0.18', 'Cu-0.02-Pd-0.76-In-0.22', 'Cu-0.04-Pd-0.79-Cd-0.17', 'Cu-0.60-Pd-0.37-Cd-0.03', 'Cu-0.01-Pd-0.24-Pb-0.75', 'Cu-0.33-Pd-0.07-Pb-0.60']"
1,1.6287012100607678,"['Cu-0.42-Ag-0.58', 'Cu-0.43-Ag-0.57', 'Cu-0.44-Ag-0.56', 'Cu-0.45-Ag-0.55', 'Cu-0.46-Ag-0.54', 'Cu-0.47-Ag-0.53', 'Cu-0.48-Ag-0.52', 'Cu-0.49-Ag-0.51', 'Cu-0.58-Ag-0.42', 'Cu-0.59-Ag-0.41', 'Cu-0.51-Ag-0.49', 'Cu-0.52-Ag-0.48', 'Cu-0.53-Ag-0.47', 'Cu-0.54-Ag-0.46', 'Cu-0.55-Ag-0.45', 'Cu-0.56-Ag-0.44', 'Cu-0.57-Ag-0.43', 'Cu-0.39-Ag-0.61', 'Cu-0.40-Ag-0.60', 'Cu-0.41-Ag-0.59', 'Cu-0.64-Ag-0.36', 'Cu-0.65-Ag-0.35', 'Cu-0.60-Ag-0.40', 'Cu-0.61-Ag-0.39', 'Cu-0.62-Ag-0.38', 'Cu-0.63-Ag-0.37', 'Cu-0.68-Ag-0.32', 'Cu-0.71-Ag-0.29', 'Cu-0.70-Ag-0.30', 'Cu-0.73-Ag-0.27']"
2,1.6287012100607678,"['Cu-0.48-Sn-0.01-Au-0.51', 'Cu-0.48-Sn-0.02-Au-0.50', 'Cu-0.48-Sn-0.03-Au-0.49', 'Cu-0.48-Sn-0.04-Au-0.48', 'Cu-0.48-Sn-0.05-Au-0.47', 'Cu-0.48-Sn-0.06-Au-0.46', 'Cu-0.48-Sn-0.07-Au-0.45', 'Cu-0.48-Sn-0.08-Au-0.44', 'Cu-0.48-Sn-0.09-Au-0.43', 'Cu-0.48-Sn-0.10-Au-0.42', 'Cu-0.49-Sn-0.01-Au-0.50', 'Cu-0.49-Sn-0.02-Au-0.49', 'Cu-0.49-Sn-0.03-Au-0.48', 'Cu-0.49-Sn-0.04-Au-0.47', 'Cu-0.49-Sn-0.05-Au-0.46', 'Cu-0.49-Sn-0.06-Au-0.45', 'Cu-0.49-Sn-0.07-Au-0.44', 'Cu-0.49-Sn-0.08-Au-0.43', 'Cu-0.49-Sn-0.09-Au-0.42', 'Cu-0.49-Sn-0.10-Au-0.41', 'Cu-0.42-Sn-0.08-Au-0.50', 'Cu-0.43-Sn-0.04-Au-0.53', 'Cu-0.43-Sn-0.02-Au-0.55', 'Cu-0.42-Sn-0.02-Au-0.56', 'Cu-0.42-Sn-0.09-Au-0.49', 'Cu-0.42-Sn-0.04-Au-0.54', 'Cu-0.44-Sn-0.09-Au-0.47', 'Cu-0.46-Sn-0.09-Au-0.45', 'Cu-0.44-Sn-0.01-Au-0.55', 'Cu-0.46-Sn-0.10-Au-0.44']"
3,1.6287012100607678,"['Cu-0.51-Ru-0.49', 'Cu-0.52-Ru-0.48', 'Cu-0.51-Ru-0.48-Ag-0.01', 'Cu-0.51-Pd-0.49', 'Cu-0.51-Ru-0.48-Au-0.01', 'Cu-0.51-Ru-0.48-Pd-0.01', 'Cu-0.51-Ru-0.47-Ag-0.02', 'Cu-0.51-Ru-0.47-Au-0.02', 'Cu-0.52-Pd-0.48', 'Cu-0.52-Ru-0.47-Ag-0.01', 'Cu-0.51-Ru-0.46-Ag-0.03', 'Cu-0.51-Ru-0.47-Pd-0.02', 'Cu-0.51-Ru-0.46-Au-0.03', 'Cu-0.52-Ru-0.47-Au-0.01', 'Cu-0.52-Ru-0.47-Pd-0.01', 'Cu-0.50-Ru-0.49-Ag-0.01', 'Cu-0.53-Ru-0.47', 'Cu-0.51-Ru-0.46-Pd-0.03', 'Cu-0.50-Ru-0.49-Au-0.01', 'Cu-0.51-Ru-0.48-Sn-0.01', 'Cu-0.50-Ru-0.49-Pd-0.01', 'Cu-0.52-Ru-0.46-Ag-0.02', 'Cu-0.50-Ru-0.48-Ag-0.02', 'Cu-0.51-Ru-0.45-Ag-0.04', 'Cu-0.53-Pd-0.47', 'Cu-0.52-Ru-0.46-Au-0.02', 'Cu-0.50-Ru-0.47-Ag-0.03', 'Cu-0.52-Ru-0.46-Pd-0.02', 'Cu-0.50-Ru-0.48-Au-0.02', 'Cu-0.51-Ru-0.47-Sn-0.02']"
4,1.6287012100607678,"['Cu-0.43-Cd-0.57', 'Cu-0.44-Cd-0.56', 'Cu-0.41-Cd-0.59', 'Cu-0.42-Cd-0.58', 'Cu-0.45-Cd-0.55', 'Cu-0.49-Cd-0.49-Au-0.02', 'Cu-0.49-Cd-0.47-Au-0.04', 'Cu-0.49-Cd-0.11-Au-0.40', 'Cu-0.49-Cd-0.12-Au-0.39', 'Cu-0.49-Cd-0.13-Au-0.38', 'Cu-0.49-Cd-0.14-Au-0.37', 'Cu-0.49-Cd-0.15-Au-0.36', 'Cu-0.49-Cd-0.16-Au-0.35', 'Cu-0.49-Cd-0.17-Au-0.34', 'Cu-0.49-Cd-0.18-Au-0.33', 'Cu-0.49-Cd-0.19-Au-0.32', 'Cu-0.49-Cd-0.20-Au-0.31', 'Cu-0.49-Cd-0.21-Au-0.30', 'Cu-0.49-Cd-0.22-Au-0.29', 'Cu-0.47-Cd-0.13-Au-0.40', 'Cu-0.47-Cd-0.14-Au-0.39', 'Cu-0.47-Cd-0.15-Au-0.38', 'Cu-0.47-Cd-0.16-Au-0.37', 'Cu-0.47-Cd-0.17-Au-0.36', 'Cu-0.47-Cd-0.18-Au-0.35', 'Cu-0.47-Cd-0.19-Au-0.34', 'Cu-0.47-Cd-0.20-Au-0.33', 'Cu-0.47-Cd-0.21-Au-0.32', 'Cu-0.47-Cd-0.22-Au-0.31', 'Cu-0.48-Cd-0.12-Au-0.40']"
5,1.6287012100607678,"['Pd-0.49-Ag-0.51', 'Pd-0.48-Ag-0.52', 'Pd-0.43-Ag-0.57', 'Pd-0.44-Ag-0.56', 'Pd-0.45-Ag-0.55', 'Pd-0.46-Ag-0.54', 'Pd-0.47-Ag-0.53', 'Pd-0.40-Ag-0.60', 'Pd-0.41-Ag-0.59', 'Pd-0.42-Ag-0.58', 'Pd-0.51-Ag-0.49', 'Pd-0.52-Ag-0.48', 'Pd-0.49-Ag-0.49-Au-0.02', 'Pd-0.49-Ag-0.49-In-0.02', 'Pd-0.48-Ag-0.47-Au-0.05', 'Pd-0.48-Ag-0.49-Au-0.03', 'Pd-0.48-Ag-0.46-Au-0.06', 'Pd-0.48-Ag-0.48-Au-0.04', 'Pd-0.53-Ag-0.47', 'Pd-0.49-Ag-0.47-Au-0.04', 'Pd-0.43-Ag-0.47-Au-0.10', 'Pd-0.44-Ag-0.47-Au-0.09', 'Pd-0.49-Ag-0.46-Au-0.05', 'Pd-0.43-Ag-0.49-Au-0.08', 'Pd-0.44-Ag-0.49-Au-0.07', 'Pd-0.45-Ag-0.47-Au-0.08', 'Pd-0.46-Ag-0.47-Au-0.07', 'Pd-0.47-Ag-0.47-Au-0.06', 'Pd-0.46-Ag-0.49-Au-0.05', 'Pd-0.45-Ag-0.49-Au-0.06']"
6,1.6287012100607678,"['Mn-0.49-Ag-0.49-Sn-0.02', 'Mn-0.49-Ag-0.49-Cd-0.02', 'Cu-0.51-Sn-0.49', 'Mn-0.50-Ag-0.49-Cd-0.01', 'Mn-0.50-Ag-0.49-Sn-0.01', 'Mn-0.49-Ag-0.50-Sn-0.01', 'Mn-0.48-Ag-0.49-Sn-0.03', 'Mn-0.48-Ag-0.50-Sn-0.02', 'Mn-0.48-Ag-0.49-Cd-0.03', 'Mn-0.49-Ag-0.50-Cd-0.01', 'Mn-0.52-Ag-0.04-Cd-0.44', 'Mn-0.48-Ag-0.10-Cd-0.42', 'Mn-0.48-Ag-0.50-Cd-0.02', 'Mn-0.49-Ag-0.48-Sn-0.03', 'Mn-0.48-Ag-0.10-Sn-0.42', 'Mn-0.52-Ag-0.45-Cd-0.03', 'Mn-0.52-Ag-0.02-Cd-0.46', 'Mn-0.52-Ag-0.03-Cd-0.45', 'Mn-0.50-Ag-0.48-Cd-0.02', 'Mn-0.49-Ag-0.49-Au-0.02', 'Mn-0.49-Ag-0.48-Cd-0.03', 'Mn-0.52-Ag-0.04-Sn-0.44', 'Mn-0.50-Ag-0.48-Sn-0.02', 'Mn-0.49-Ag-0.49-In-0.02', 'Mn-0.52-Ag-0.46-Cd-0.02', 'Mn-0.52-Ag-0.05-Cd-0.43', 'Mn-0.52-Ag-0.45-Sn-0.03', 'Mn-0.52-Ag-0.02-Sn-0.46', 'Mn-0.52-Ag-0.03-Sn-0.45', 'Mn-0.52-Ag-0.46-Sn-0.02']"
7,1.6287012100607678,"['Cu-0.46-Pd-0.54', 'Cu-0.45-Pd-0.55', 'Cu-0.47-Pd-0.53', 'Cu-0.44-Pd-0.56', 'Cu-0.43-Pd-0.57', 'Cu-0.49-Pd-0.51', 'Cu-0.48-Pd-0.52', 'Mn-0.51-Cu-0.49', 'Zn-0.48-Pd-0.50-Au-0.02', 'Mn-0.48-Cu-0.52', 'Zn-0.49-Pd-0.50-Au-0.01', 'Mn-0.49-Cu-0.51', 'Zn-0.47-Pd-0.50-Au-0.03', 'Mn-0.52-Cu-0.48', 'Zn-0.45-Pd-0.50-Au-0.05', 'Zn-0.44-Pd-0.50-Au-0.06', 'Mn-0.53-Cu-0.47', 'Zn-0.43-Pd-0.50-Au-0.07', 'Zn-0.46-Pd-0.50-Au-0.04', 'Zn-0.48-Pd-0.51-Au-0.01', 'Mn-0.54-Cu-0.46', 'Mn-0.40-Cu-0.60', 'Mn-0.41-Cu-0.59', 'Mn-0.42-Cu-0.58', 'Mn-0.43-Cu-0.57', 'Mn-0.39-Cu-0.61', 'Mn-0.46-Cu-0.54', 'Zn-0.46-Pd-0.51-Au-0.03', 'Mn-0.47-Cu-0.53', 'Zn-0.45-Pd-0.52-Au-0.03']"
8,1.6287012100607678,"['Fe-0.49-Cd-0.51', 'Cu-0.52-Pb-0.48', 'Fe-0.50-Cd-0.49-Au-0.01', 'Cu-0.53-Pb-0.47', 'Cu-0.51-Pb-0.49', 'Fe-0.49-Cd-0.50-Au-0.01', 'Fe-0.48-Cd-0.52', 'Fe-0.49-Cd-0.49-Au-0.02', 'Fe-0.47-Cd-0.53', 'Fe-0.45-Cd-0.55', 'Fe-0.50-Cd-0.48-Au-0.02', 'Fe-0.48-Cd-0.51-Au-0.01', 'Fe-0.46-Cd-0.54', 'Fe-0.49-Cd-0.48-Au-0.03', 'Fe-0.48-Cd-0.49-Au-0.03', 'Fe-0.48-Cd-0.50-Au-0.02', 'Fe-0.43-Cd-0.57', 'Fe-0.44-Cd-0.56', 'Fe-0.50-Cd-0.47-Au-0.03', 'Mn-0.48-Ag-0.51-Au-0.01', 'Mn-0.49-Ag-0.50-Au-0.01', 'Mn-0.48-Ag-0.50-Au-0.02', 'Fe-0.47-Cd-0.52-Au-0.01', 'Fe-0.47-Cd-0.51-Au-0.02', 'Fe-0.39-Cd-0.61', 'Fe-0.40-Cd-0.60', 'Fe-0.41-Cd-0.59', 'Fe-0.42-Cd-0.58', 'Cu-0.49-Sn-0.51', 'Fe-0.36-Cd-0.64']"
9,1.6287012100607678,"['Fe-0.50-Zn-0.48-Ru-0.02', 'Fe-0.50-Zn-0.49-Ru-0.01', 'Cu-0.48-Pd-0.49-Ag-0.03', 'Cu-0.48-Pd-0.24-Ag-0.28', 'Cu-0.48-Pd-0.25-Ag-0.27', 'Cu-0.48-Pd-0.26-Ag-0.26', 'Cu-0.48-Pd-0.27-Ag-0.25', 'Cu-0.48-Pd-0.28-Ag-0.24', 'Cu-0.48-Pd-0.29-Ag-0.23', 'Cu-0.48-Pd-0.30-Ag-0.22', 'Cu-0.48-Pd-0.31-Ag-0.21', 'Cu-0.48-Pd-0.32-Ag-0.20', 'Cu-0.48-Pd-0.33-Ag-0.19', 'Cu-0.48-Pd-0.34-Ag-0.18', 'Cu-0.48-Pd-0.20-Ag-0.32', 'Cu-0.48-Pd-0.21-Ag-0.31', 'Cu-0.48-Pd-0.22-Ag-0.30', 'Cu-0.48-Pd-0.23-Ag-0.29', 'Fe-0.51-Zn-0.48-Ru-0.01', 'Cu-0.49-Pd-0.49-Ag-0.02', 'Cu-0.48-Pd-0.19-Ag-0.33', 'Fe-0.50-Zn-0.48-Sn-0.02', 'Cu-0.47-Pd-0.23-Ag-0.30', 'Cu-0.47-Pd-0.24-Ag-0.29', 'Cu-0.48-Pd-0.16-Ag-0.36', 'Fe-0.50-Zn-0.49-Sn-0.01', 'Cu-0.47-Pd-0.17-Ag-0.36', 'Cu-0.48-Pd-0.36-Ag-0.16', 'Cu-0.48-Pd-0.35-Ag-0.17', 'Cu-0.48-Pd-0.37-Ag-0.15']"
