iteration,max_value,screened_compositions
0,1.6287012100607678,"['Cu-0.27-Pd-0.52-Sn-0.21', 'Cu-0.11-Pd-0.54-In-0.35', 'Cu-0.13-Pd-0.74-Pb-0.13', 'Cu-0.12-Pd-0.66-Au-0.22', 'Cu-0.15-Pd-0.76-Au-0.09', 'Cu-0.14-Pd-0.63-Cd-0.23', 'Cu-0.02-Pd-0.59-Ag-0.39', 'Cu-0.08-Pd-0.69-Ag-0.23', 'Cu-0.41-Pd-0.50-Sn-0.09', 'Cu-0.27-Pd-0.60-Cd-0.13', 'Cu-0.01-Pd-0.85-In-0.14', 'Cu-0.07-Pd-0.61-Pb-0.32', 'Cu-0.18-Pd-0.81-Pb-0.01', 'Cu-0.29-Pd-0.70-Cd-0.01', 'Cu-0.16-Pd-0.52-In-0.32', 'Cu-0.03-Pd-0.70-Au-0.27', 'Cu-0.45-Pd-0.51-Sn-0.04', 'Cu-0.03-Pd-0.60-Sn-0.37', 'Cu-0.03-Pd-0.87-In-0.10', 'Cu-0.33-Pd-0.66-In-0.01', 'Cu-0.26-Pd-0.68-Sn-0.06', 'Cu-0.34-Pd-0.64-Cd-0.02', 'Cu-0.07-Pd-0.61-In-0.32', 'Cu-0.01-Pd-0.83-In-0.16', 'Cu-0.08-Pd-0.58-In-0.34', 'Cu-0.12-Pd-0.71-In-0.17', 'Cu-0.14-Pd-0.67-In-0.19', 'Cu-0.26-Pd-0.72-Pb-0.02', 'Cu-0.30-Pd-0.68-Ag-0.02', 'Cu-0.02-Pd-0.64-In-0.34']"
1,1.6287012100607678,"['Cu-0.47-Ag-0.50-In-0.03', 'Cu-0.48-Ag-0.49-In-0.03', 'Cu-0.48-Ag-0.50-In-0.02', 'Cu-0.49-Ag-0.48-In-0.03', 'Cu-0.49-Ag-0.49-In-0.02', 'Cu-0.49-Ag-0.50-In-0.01', 'Cu-0.85-Ag-0.13-Au-0.02', 'Cu-0.92-Ag-0.07-Au-0.01', 'Cu-0.67-Ag-0.31-Au-0.02', 'Cu-0.84-Ag-0.14-Au-0.02', 'Cu-0.69-Ag-0.28-Au-0.03', 'Cu-0.71-Ag-0.26-Au-0.03', 'Cu-0.80-Ag-0.18-Au-0.02', 'Cu-0.85-Ag-0.12-Au-0.03', 'Cu-0.84-Ag-0.13-Au-0.03', 'Cu-0.55-Ag-0.43-Au-0.02', 'Cu-0.71-Ag-0.27-Au-0.02', 'Cu-0.50-Ag-0.48-Au-0.02', 'Cu-0.88-Ag-0.11-Au-0.01', 'Cu-0.62-Ag-0.35-Au-0.03', 'Cu-0.91-Ag-0.08-Au-0.01', 'Cu-0.62-Ag-0.36-Au-0.02', 'Cu-0.86-Ag-0.11-Au-0.03', 'Cu-0.59-Ag-0.40-Au-0.01', 'Cu-0.74-Ag-0.24-Au-0.02', 'Cu-0.66-Ag-0.33-Au-0.01', 'Cu-0.63-Ag-0.34-Au-0.03', 'Cu-0.82-Ag-0.17-Au-0.01', 'Cu-0.97-Ag-0.01-Au-0.02', 'Cu-0.63-Ag-0.36-Au-0.01']"
2,2.262014800208158,"['Cu-0.97-Ag-0.01-In-0.02', 'Cu-0.97-Ag-0.02-In-0.01', 'Cu-0.98-Ag-0.01-In-0.01', 'Cu-0.97-Cd-0.01-In-0.02', 'Cu-0.48-Cd-0.50-In-0.02', 'Cu-0.97-Sn-0.03', 'Cu-0.98-Sn-0.02', 'Cu-0.99-Sn-0.01', 'Cu-0.47-Cd-0.51-In-0.02', 'Cu-0.34-Cd-0.64-In-0.02', 'Cu-0.35-Cd-0.63-In-0.02', 'Cu-0.39-Cd-0.59-In-0.02', 'Cu-0.45-Cd-0.53-In-0.02', 'Cu-0.46-Cd-0.52-In-0.02', 'Cu-0.36-Cd-0.62-In-0.02', 'Cu-0.37-Cd-0.61-In-0.02', 'Cu-0.38-Cd-0.60-In-0.02', 'Cu-0.40-Cd-0.58-In-0.02', 'Cu-0.41-Cd-0.57-In-0.02', 'Cu-0.42-Cd-0.56-In-0.02', 'Cu-0.43-Cd-0.55-In-0.02', 'Cu-0.44-Cd-0.54-In-0.02', 'Cu-0.97-Pd-0.02-In-0.01', 'Cu-0.98-Pd-0.01-In-0.01', 'Cu-0.97-Ru-0.01-In-0.02', 'Cu-0.97-Ag-0.01-Cd-0.02', 'Cu-0.97-Pd-0.01-In-0.02', 'Cu-0.30-Cd-0.68-In-0.02', 'Cu-0.31-Cd-0.67-In-0.02', 'Cu-0.32-Cd-0.66-In-0.02']"
3,2.262014800208158,"['Co-0.98-Cu-0.01-In-0.01', 'Cr-0.98-Fe-0.01-In-0.01', 'Mn-0.98-Fe-0.01-In-0.01', 'Cr-0.98-Co-0.01-In-0.01', 'Zn-0.98-Pd-0.01-In-0.01', 'Co-0.97-Cu-0.02-In-0.01', 'Cr-0.98-Mn-0.01-In-0.01', 'Cr-0.97-Co-0.01-In-0.02', 'Fe-0.98-Ni-0.01-In-0.01', 'Co-0.98-Pd-0.01-In-0.01', 'Co-0.97-Cu-0.01-In-0.02', 'Mn-0.98-Co-0.01-In-0.01', 'Cr-0.97-Co-0.02-In-0.01', 'Co-0.98-Ni-0.01-In-0.01', 'Zn-0.97-Pd-0.02-In-0.01', 'Cr-0.97-Fe-0.02-In-0.01', 'Zn-0.97-Pd-0.01-In-0.02', 'Cr-0.97-Fe-0.01-In-0.02', 'Co-0.98-Cu-0.01-Cd-0.01', 'Co-0.98-Zn-0.01-In-0.01', 'Mn-0.97-Fe-0.01-In-0.02', 'Mn-0.97-Fe-0.02-In-0.01', 'Mn-0.97-Co-0.01-In-0.02', 'Co-0.97-Ni-0.01-In-0.02', 'Mn-0.97-Co-0.02-In-0.01', 'Co-0.97-Pd-0.02-In-0.01', 'Co-0.97-Pd-0.01-In-0.02', 'Co-0.97-Ni-0.02-In-0.01', 'Cr-0.97-Mn-0.01-In-0.02', 'Cr-0.98-Ni-0.01-In-0.01']"
4,2.262014800208158,"['Cu-0.99-Ag-0.01', 'Cu-0.98-Ag-0.02', 'Cu-0.97-Ag-0.03', 'Cu-0.51-Ag-0.49', 'Cu-0.52-Ag-0.48', 'Cu-0.53-Ag-0.47', 'Cu-0.54-Ag-0.46', 'Cu-0.55-Ag-0.45', 'Cu-0.56-Ag-0.44', 'Cu-0.57-Ag-0.43', 'Cu-0.58-Ag-0.42', 'Cu-0.49-Ag-0.51', 'Cu-0.48-Ag-0.52', 'Cu-0.46-Ag-0.54', 'Cu-0.45-Ag-0.55', 'Cu-0.47-Ag-0.53', 'Cu-0.94-Ag-0.06', 'Cu-0.95-Ag-0.05', 'Cu-0.96-Ag-0.04', 'Cu-0.44-Ag-0.56', 'Cu-0.96-Pd-0.01-Cd-0.03', 'Cu-0.59-Ag-0.41', 'Cu-0.60-Ag-0.40', 'Cu-0.61-Ag-0.39', 'Cu-0.98-Pd-0.01-Cd-0.01', 'Cu-0.42-Ag-0.58', 'Cu-0.43-Ag-0.57', 'Cu-0.92-Ag-0.08', 'Cu-0.93-Ag-0.07', 'Cu-0.41-Ag-0.59']"
5,2.262014800208158,"['Pd-0.95-Ag-0.01-In-0.04', 'Pd-0.95-Ag-0.02-In-0.03', 'Pd-0.95-Ag-0.04-In-0.01', 'Pd-0.95-Ag-0.03-In-0.02', 'Cu-0.95-Ag-0.02-In-0.03', 'Cu-0.95-Ag-0.01-In-0.04', 'Pd-0.95-Ag-0.01-Cd-0.04', 'Pd-0.98-Ag-0.01-In-0.01', 'Pd-0.96-Ag-0.01-In-0.03', 'Cu-0.96-Ag-0.02-Sn-0.02', 'Pd-0.97-Ag-0.01-In-0.02', 'Pd-0.96-Ag-0.02-In-0.02', 'Pd-0.95-Ag-0.02-Cd-0.03', 'Cu-0.97-Ag-0.02-Sn-0.01', 'Pd-0.95-Ag-0.04-Cd-0.01', 'Pd-0.97-Ag-0.02-In-0.01', 'Pd-0.95-Ag-0.01-Sn-0.04', 'Pd-0.51-Ag-0.01-In-0.48', 'Cu-0.95-Ag-0.02-Sn-0.03', 'Pd-0.52-Ag-0.01-In-0.47', 'Pd-0.53-Ag-0.01-In-0.46', 'Pd-0.95-Ag-0.03-Cd-0.02', 'Cu-0.95-Ag-0.04-In-0.01', 'Pd-0.43-Ag-0.01-In-0.56', 'Pd-0.44-Ag-0.01-In-0.55', 'Pd-0.50-Ag-0.01-In-0.49', 'Pd-0.96-Ag-0.03-In-0.01', 'Pd-0.47-Ag-0.01-In-0.52', 'Pd-0.48-Ag-0.01-In-0.51', 'Cu-0.95-Ag-0.03-In-0.02']"
6,3.0044538958460127,"['Cu-0.96-Pb-0.04', 'Cu-0.98-Pb-0.02', 'Cu-0.99-Pb-0.01', 'Cu-0.97-Pb-0.03', 'Cu-0.98-Cd-0.01-In-0.01', 'Cu-0.98-Cd-0.01-Sn-0.01', 'Cu-0.97-Cd-0.02-In-0.01', 'Cu-0.97-Cd-0.01-Sn-0.02', 'Cu-0.97-Cd-0.02-Sn-0.01', 'Cu-0.98-Cd-0.01-Au-0.01', 'Cu-0.97-Cd-0.02-Au-0.01', 'Cu-0.97-Cd-0.01-Au-0.02', 'Cu-0.98-In-0.02', 'Cu-0.99-In-0.01', 'Cu-0.96-In-0.04', 'Cu-0.96-In-0.02-Sn-0.02', 'Cu-0.99-Au-0.01', 'Cu-0.96-In-0.01-Sn-0.03', 'Cu-0.98-Au-0.02', 'Cu-0.96-In-0.03-Sn-0.01', 'Cu-0.98-Cd-0.02', 'Cu-0.96-In-0.02-Au-0.02', 'Cu-0.99-Cd-0.01', 'Cu-0.96-In-0.01-Au-0.03', 'Cu-0.98-In-0.01-Sn-0.01', 'Cu-0.97-In-0.01-Sn-0.02', 'Cu-0.96-In-0.03-Au-0.01', 'Cu-0.96-Cd-0.03-In-0.01', 'Cu-0.97-In-0.03', 'Cu-0.96-Cd-0.03-Sn-0.01']"
7,3.0044538958460127,"['Cu-0.95-Pb-0.05', 'Cu-0.95-In-0.05', 'Cu-0.95-Au-0.05', 'Cu-0.95-Ru-0.03-In-0.02', 'Cu-0.95-Ru-0.03-Cd-0.02', 'Cu-0.95-Ru-0.04-In-0.01', 'Cu-0.95-Ru-0.04-Cd-0.01', 'Cu-0.95-Ru-0.03-Sn-0.02', 'Cu-0.95-Ru-0.04-Sn-0.01', 'Cu-0.95-Ru-0.02-In-0.03', 'Cu-0.95-In-0.04-Pb-0.01', 'Cu-0.95-In-0.03-Pb-0.02', 'Cu-0.95-Ru-0.02-Cd-0.03', 'Cu-0.95-Ru-0.02-Sn-0.03', 'Cu-0.51-Sn-0.49', 'Cu-0.95-Ru-0.04-Ag-0.01', 'Cu-0.95-Ru-0.03-Ag-0.02', 'Cu-0.49-Ru-0.49-In-0.02', 'Cu-0.49-Ru-0.50-In-0.01', 'Cu-0.52-Sn-0.48', 'Cu-0.48-Ru-0.50-In-0.02', 'Cu-0.49-Sn-0.51', 'Cu-0.95-In-0.04-Sn-0.01', 'Cu-0.48-Ru-0.49-In-0.03', 'Cu-0.95-Ru-0.05', 'Cu-0.48-Ru-0.51-In-0.01', 'Cu-0.49-Ru-0.48-In-0.03', 'Cu-0.53-Sn-0.47', 'Cu-0.48-Sn-0.52', 'Cu-0.47-Ru-0.50-In-0.03']"
8,3.0044538958460127,"['Cu-0.97-Pd-0.02-Pb-0.01', 'Cu-0.98-Pd-0.01-Pb-0.01', 'Cu-0.97-Ag-0.02-Pb-0.01', 'Cu-0.98-Ag-0.01-Pb-0.01', 'Cu-0.97-Pd-0.01-Pb-0.02', 'Cu-0.96-Pd-0.03-Pb-0.01', 'Cu-0.96-Ag-0.03-Pb-0.01', 'Cu-0.93-In-0.06-Sn-0.01', 'Cu-0.95-Ag-0.04-Cd-0.01', 'Cu-0.93-In-0.05-Sn-0.02', 'Cu-0.94-In-0.04-Sn-0.02', 'Cu-0.96-Sn-0.04', 'Cu-0.96-Pd-0.03-Cd-0.01', 'Cu-0.95-In-0.02-Sn-0.03', 'Cu-0.51-In-0.06-Sn-0.43', 'Cu-0.52-In-0.06-Sn-0.42', 'Cu-0.97-Pd-0.02-Cd-0.01', 'Cu-0.51-In-0.05-Sn-0.44', 'Cu-0.90-In-0.05-Sn-0.05', 'Cu-0.52-In-0.05-Sn-0.43', 'Cu-0.92-In-0.06-Sn-0.02', 'Cu-0.97-In-0.02-Pb-0.01', 'Cu-0.89-In-0.06-Sn-0.05', 'Cu-0.90-In-0.06-Sn-0.04', 'Cu-0.97-Ag-0.01-Pb-0.02', 'Cu-0.94-In-0.05-Sn-0.01', 'Cu-0.63-In-0.06-Sn-0.31', 'Cu-0.64-In-0.06-Sn-0.30', 'Cu-0.65-In-0.06-Sn-0.29', 'Cu-0.94-In-0.06']"
9,3.0044538958460127,"['Cu-0.95-Pd-0.04-Cd-0.01', 'Cu-0.51-Pd-0.49', 'Cu-0.52-Pd-0.48', 'Cu-0.53-Pd-0.47', 'Cu-0.94-Pd-0.05-Cd-0.01', 'Cu-0.95-Pd-0.05', 'Cu-0.54-Pd-0.46', 'Cu-0.94-Pd-0.04-Cd-0.02', 'Cu-0.96-Pd-0.04', 'Cu-0.95-Pd-0.04-In-0.01', 'Cu-0.50-Sn-0.49-Pb-0.01', 'Cu-0.50-Sn-0.48-Pb-0.02', 'Cu-0.95-Zn-0.02-In-0.03', 'Cu-0.95-Pd-0.03-In-0.02', 'Cu-0.49-Pd-0.51', 'Cu-0.95-Zn-0.02-Cd-0.03', 'Cu-0.48-Pd-0.52', 'Cu-0.94-Zn-0.04-Cd-0.02', 'Cu-0.47-Pd-0.53', 'Cu-0.94-Zn-0.03-Cd-0.03', 'Cu-0.95-Zn-0.03-In-0.02', 'Cu-0.51-Sn-0.48-Pb-0.01', 'Cu-0.51-Sn-0.47-Pb-0.02', 'Cu-0.94-Zn-0.03-In-0.03', 'Cu-0.95-Zn-0.03-Cd-0.02', 'Cu-0.50-Pd-0.47-Pb-0.03', 'Cu-0.50-Sn-0.49-Au-0.01', 'Cu-0.94-Zn-0.04-In-0.02', 'Cu-0.99-Pd-0.01', 'Cu-0.50-Pd-0.46-Pb-0.04']"
